,filenames,folder_name,durations,view,labels,metadata
2841,0029_061_19120-19184_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_061_19120-19184_8', 'start_frame': 19056, 'end_frame': 19120, 'label': [8], 'view': 'center', 'filenames': '0029_061_19120-19184_8.mp4', 'durations': 64}"
2842,0029_062_19163-19227_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_062_19163-19227_8', 'start_frame': 19120, 'end_frame': 19184, 'label': [8], 'view': 'center', 'filenames': '0029_062_19163-19227_8.mp4', 'durations': 64}"
2843,0029_063_19473-19537_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_063_19473-19537_8', 'start_frame': 19163, 'end_frame': 19227, 'label': [8], 'view': 'center', 'filenames': '0029_063_19473-19537_8.mp4', 'durations': 64}"
2844,0029_064_19537-19601_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_064_19537-19601_11', 'start_frame': 19473, 'end_frame': 19537, 'label': [11], 'view': 'center', 'filenames': '0029_064_19537-19601_11.mp4', 'durations': 64}"
2845,0029_065_19677-19741_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_065_19677-19741_11', 'start_frame': 19537, 'end_frame': 19601, 'label': [11], 'view': 'center', 'filenames': '0029_065_19677-19741_11.mp4', 'durations': 64}"
2846,0029_066_20693-20757_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_066_20693-20757_11', 'start_frame': 19677, 'end_frame': 19741, 'label': [11], 'view': 'center', 'filenames': '0029_066_20693-20757_11.mp4', 'durations': 64}"
2847,0029_067_20757-20821_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_067_20757-20821_8', 'start_frame': 20693, 'end_frame': 20757, 'label': [8], 'view': 'center', 'filenames': '0029_067_20757-20821_8.mp4', 'durations': 64}"
2848,0029_068_21535-21599_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_068_21535-21599_8', 'start_frame': 20757, 'end_frame': 20821, 'label': [8], 'view': 'center', 'filenames': '0029_068_21535-21599_8.mp4', 'durations': 64}"
2849,0029_069_21778-21842_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_069_21778-21842_4', 'start_frame': 21535, 'end_frame': 21599, 'label': [4], 'view': 'center', 'filenames': '0029_069_21778-21842_4.mp4', 'durations': 64}"
2850,0029_070_21842-21906_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_070_21842-21906_8', 'start_frame': 21778, 'end_frame': 21842, 'label': [8], 'view': 'center', 'filenames': '0029_070_21842-21906_8.mp4', 'durations': 64}"
2851,0029_071_21906-21970_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_071_21906-21970_8', 'start_frame': 21842, 'end_frame': 21906, 'label': [8], 'view': 'center', 'filenames': '0029_071_21906-21970_8.mp4', 'durations': 64}"
2852,0029_072_21970-22034_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_072_21970-22034_8', 'start_frame': 21906, 'end_frame': 21970, 'label': [8], 'view': 'center', 'filenames': '0029_072_21970-22034_8.mp4', 'durations': 64}"
2853,0029_073_22034-22098_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_073_22034-22098_8', 'start_frame': 21970, 'end_frame': 22034, 'label': [8], 'view': 'center', 'filenames': '0029_073_22034-22098_8.mp4', 'durations': 64}"
2854,0029_074_22044-22108_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_074_22044-22108_8-11', 'start_frame': 22034, 'end_frame': 22098, 'label': [8, 11], 'view': 'center', 'filenames': '0029_074_22044-22108_8-11.mp4', 'durations': 64}"
2855,0029_075_22108-22172_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_075_22108-22172_11', 'start_frame': 22044, 'end_frame': 22108, 'label': [11], 'view': 'center', 'filenames': '0029_075_22108-22172_11.mp4', 'durations': 64}"
2856,0029_076_22144-22208_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_076_22144-22208_11-8', 'start_frame': 22108, 'end_frame': 22172, 'label': [11, 8], 'view': 'center', 'filenames': '0029_076_22144-22208_11-8.mp4', 'durations': 64}"
2857,0029_077_22522-22586_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_077_22522-22586_8', 'start_frame': 22144, 'end_frame': 22208, 'label': [8], 'view': 'center', 'filenames': '0029_077_22522-22586_8.mp4', 'durations': 64}"
2858,0029_078_22928-22992_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_078_22928-22992_11', 'start_frame': 22522, 'end_frame': 22586, 'label': [11], 'view': 'center', 'filenames': '0029_078_22928-22992_11.mp4', 'durations': 64}"
2859,0030_000_00983-01047_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_000_00983-01047_4', 'start_frame': 834, 'end_frame': 898, 'label': [4], 'view': 'center', 'filenames': '0030_000_00983-01047_4.mp4', 'durations': 64}"
2860,0030_001_02110-02174_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_001_02110-02174_4', 'start_frame': 983, 'end_frame': 1047, 'label': [4], 'view': 'center', 'filenames': '0030_001_02110-02174_4.mp4', 'durations': 64}"
2861,0030_002_02176-02240_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_002_02176-02240_8', 'start_frame': 2110, 'end_frame': 2174, 'label': [8], 'view': 'center', 'filenames': '0030_002_02176-02240_8.mp4', 'durations': 64}"
2862,0030_003_04321-04385_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_003_04321-04385_8', 'start_frame': 2176, 'end_frame': 2240, 'label': [8], 'view': 'center', 'filenames': '0030_003_04321-04385_8.mp4', 'durations': 64}"
2863,0030_004_04516-04580_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_004_04516-04580_8', 'start_frame': 4321, 'end_frame': 4385, 'label': [8], 'view': 'center', 'filenames': '0030_004_04516-04580_8.mp4', 'durations': 64}"
2864,0030_005_04580-04644_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_005_04580-04644_8', 'start_frame': 4516, 'end_frame': 4580, 'label': [8], 'view': 'center', 'filenames': '0030_005_04580-04644_8.mp4', 'durations': 64}"
2865,0030_006_04611-04675_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_006_04611-04675_8-11', 'start_frame': 4580, 'end_frame': 4644, 'label': [8, 11], 'view': 'center', 'filenames': '0030_006_04611-04675_8-11.mp4', 'durations': 64}"
2866,0030_007_04717-04781_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_007_04717-04781_11', 'start_frame': 4611, 'end_frame': 4675, 'label': [11], 'view': 'center', 'filenames': '0030_007_04717-04781_11.mp4', 'durations': 64}"
2867,0030_008_04783-04847_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_008_04783-04847_4', 'start_frame': 4717, 'end_frame': 4781, 'label': [4], 'view': 'center', 'filenames': '0030_008_04783-04847_4.mp4', 'durations': 64}"
2868,0030_009_04832-04896_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_009_04832-04896_8-11', 'start_frame': 4783, 'end_frame': 4847, 'label': [8, 11], 'view': 'center', 'filenames': '0030_009_04832-04896_8-11.mp4', 'durations': 64}"
2869,0030_010_04887-04951_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_010_04887-04951_11-8', 'start_frame': 4832, 'end_frame': 4896, 'label': [11, 8], 'view': 'center', 'filenames': '0030_010_04887-04951_11-8.mp4', 'durations': 64}"
2870,0030_011_04951-05015_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_011_04951-05015_8', 'start_frame': 4887, 'end_frame': 4951, 'label': [8], 'view': 'center', 'filenames': '0030_011_04951-05015_8.mp4', 'durations': 64}"
2871,0030_012_04951-05015_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_012_04951-05015_8-11', 'start_frame': 4951, 'end_frame': 5015, 'label': [8, 11], 'view': 'center', 'filenames': '0030_012_04951-05015_8-11.mp4', 'durations': 64}"
2872,0030_013_04984-05048_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_013_04984-05048_11-8', 'start_frame': 4951, 'end_frame': 5015, 'label': [11, 8], 'view': 'center', 'filenames': '0030_013_04984-05048_11-8.mp4', 'durations': 64}"
2873,0030_014_05030-05094_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_014_05030-05094_8', 'start_frame': 4984, 'end_frame': 5048, 'label': [8], 'view': 'center', 'filenames': '0030_014_05030-05094_8.mp4', 'durations': 64}"
2874,0030_015_05062-05126_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_015_05062-05126_8-11', 'start_frame': 5030, 'end_frame': 5094, 'label': [8, 11], 'view': 'center', 'filenames': '0030_015_05062-05126_8-11.mp4', 'durations': 64}"
2875,0030_016_05141-05205_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_016_05141-05205_11', 'start_frame': 5062, 'end_frame': 5126, 'label': [11], 'view': 'center', 'filenames': '0030_016_05141-05205_11.mp4', 'durations': 64}"
2876,0030_017_05205-05269_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_017_05205-05269_8', 'start_frame': 5141, 'end_frame': 5205, 'label': [8], 'view': 'center', 'filenames': '0030_017_05205-05269_8.mp4', 'durations': 64}"
2877,0030_018_05269-05333_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_018_05269-05333_8', 'start_frame': 5205, 'end_frame': 5269, 'label': [8], 'view': 'center', 'filenames': '0030_018_05269-05333_8.mp4', 'durations': 64}"
2878,0030_019_05538-05602_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_019_05538-05602_8', 'start_frame': 5269, 'end_frame': 5333, 'label': [8], 'view': 'center', 'filenames': '0030_019_05538-05602_8.mp4', 'durations': 64}"
2879,0030_020_05602-05666_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_020_05602-05666_11', 'start_frame': 5538, 'end_frame': 5602, 'label': [11], 'view': 'center', 'filenames': '0030_020_05602-05666_11.mp4', 'durations': 64}"
2880,0030_021_05603-05667_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_021_05603-05667_11', 'start_frame': 5602, 'end_frame': 5666, 'label': [11], 'view': 'center', 'filenames': '0030_021_05603-05667_11.mp4', 'durations': 64}"
2881,0030_022_05634-05698_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_022_05634-05698_11', 'start_frame': 5603, 'end_frame': 5667, 'label': [11], 'view': 'center', 'filenames': '0030_022_05634-05698_11.mp4', 'durations': 64}"
2882,0030_023_05663-05727_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_023_05663-05727_11', 'start_frame': 5634, 'end_frame': 5698, 'label': [11], 'view': 'center', 'filenames': '0030_023_05663-05727_11.mp4', 'durations': 64}"
2883,0030_024_05746-05810_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_024_05746-05810_11', 'start_frame': 5663, 'end_frame': 5727, 'label': [11], 'view': 'center', 'filenames': '0030_024_05746-05810_11.mp4', 'durations': 64}"
2884,0030_025_05872-05936_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_025_05872-05936_11', 'start_frame': 5746, 'end_frame': 5810, 'label': [11], 'view': 'center', 'filenames': '0030_025_05872-05936_11.mp4', 'durations': 64}"
2885,0030_026_05937-06001_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_026_05937-06001_11', 'start_frame': 5872, 'end_frame': 5936, 'label': [11], 'view': 'center', 'filenames': '0030_026_05937-06001_11.mp4', 'durations': 64}"
2886,0030_027_07482-07546_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_027_07482-07546_4', 'start_frame': 5937, 'end_frame': 6001, 'label': [4], 'view': 'center', 'filenames': '0030_027_07482-07546_4.mp4', 'durations': 64}"
2887,0030_028_07574-07638_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_028_07574-07638_8', 'start_frame': 7482, 'end_frame': 7546, 'label': [8], 'view': 'center', 'filenames': '0030_028_07574-07638_8.mp4', 'durations': 64}"
2888,0030_029_07636-07700_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_029_07636-07700_8', 'start_frame': 7574, 'end_frame': 7638, 'label': [8], 'view': 'center', 'filenames': '0030_029_07636-07700_8.mp4', 'durations': 64}"
2889,0030_030_07700-07764_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_030_07700-07764_8', 'start_frame': 7636, 'end_frame': 7700, 'label': [8], 'view': 'center', 'filenames': '0030_030_07700-07764_8.mp4', 'durations': 64}"
2890,0030_031_07731-07795_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_031_07731-07795_8-11', 'start_frame': 7700, 'end_frame': 7764, 'label': [8, 11], 'view': 'center', 'filenames': '0030_031_07731-07795_8-11.mp4', 'durations': 64}"
2891,0030_032_07779-07843_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_032_07779-07843_11-8', 'start_frame': 7731, 'end_frame': 7795, 'label': [11, 8], 'view': 'center', 'filenames': '0030_032_07779-07843_11-8.mp4', 'durations': 64}"
2892,0030_033_08373-08437_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_033_08373-08437_8', 'start_frame': 7779, 'end_frame': 7843, 'label': [8], 'view': 'center', 'filenames': '0030_033_08373-08437_8.mp4', 'durations': 64}"
2893,0030_034_08437-08501_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_034_08437-08501_8', 'start_frame': 8373, 'end_frame': 8437, 'label': [8], 'view': 'center', 'filenames': '0030_034_08437-08501_8.mp4', 'durations': 64}"
2894,0030_035_08501-08565_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_035_08501-08565_8', 'start_frame': 8437, 'end_frame': 8501, 'label': [8], 'view': 'center', 'filenames': '0030_035_08501-08565_8.mp4', 'durations': 64}"
2895,0030_036_08930-08994_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_036_08930-08994_8', 'start_frame': 8501, 'end_frame': 8565, 'label': [8], 'view': 'center', 'filenames': '0030_036_08930-08994_8.mp4', 'durations': 64}"
2896,0030_037_08994-09058_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_037_08994-09058_8', 'start_frame': 8930, 'end_frame': 8994, 'label': [8], 'view': 'center', 'filenames': '0030_037_08994-09058_8.mp4', 'durations': 64}"
2897,0030_038_09014-09078_8-11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_038_09014-09078_8-11', 'start_frame': 8994, 'end_frame': 9058, 'label': [8, 11], 'view': 'center', 'filenames': '0030_038_09014-09078_8-11.mp4', 'durations': 64}"
2898,0030_039_09058-09122_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_039_09058-09122_11-8', 'start_frame': 9014, 'end_frame': 9078, 'label': [11, 8], 'view': 'center', 'filenames': '0030_039_09058-09122_11-8.mp4', 'durations': 64}"
2899,0030_040_09122-09186_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_040_09122-09186_8', 'start_frame': 9058, 'end_frame': 9122, 'label': [8], 'view': 'center', 'filenames': '0030_040_09122-09186_8.mp4', 'durations': 64}"
2900,0030_041_09131-09195_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_041_09131-09195_8', 'start_frame': 9122, 'end_frame': 9186, 'label': [8], 'view': 'center', 'filenames': '0030_041_09131-09195_8.mp4', 'durations': 64}"
2901,0030_042_09195-09259_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_042_09195-09259_8', 'start_frame': 9131, 'end_frame': 9195, 'label': [8], 'view': 'center', 'filenames': '0030_042_09195-09259_8.mp4', 'durations': 64}"
2902,0030_043_09259-09323_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_043_09259-09323_8', 'start_frame': 9195, 'end_frame': 9259, 'label': [8], 'view': 'center', 'filenames': '0030_043_09259-09323_8.mp4', 'durations': 64}"
2903,0030_044_09323-09387_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_044_09323-09387_8', 'start_frame': 9259, 'end_frame': 9323, 'label': [8], 'view': 'center', 'filenames': '0030_044_09323-09387_8.mp4', 'durations': 64}"
2904,0030_045_09372-09436_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_045_09372-09436_8', 'start_frame': 9323, 'end_frame': 9387, 'label': [8], 'view': 'center', 'filenames': '0030_045_09372-09436_8.mp4', 'durations': 64}"
2905,0030_046_09436-09500_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_046_09436-09500_8', 'start_frame': 9372, 'end_frame': 9436, 'label': [8], 'view': 'center', 'filenames': '0030_046_09436-09500_8.mp4', 'durations': 64}"
2906,0030_047_09500-09564_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_047_09500-09564_8', 'start_frame': 9436, 'end_frame': 9500, 'label': [8], 'view': 'center', 'filenames': '0030_047_09500-09564_8.mp4', 'durations': 64}"
2907,0030_048_09523-09587_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_048_09523-09587_8', 'start_frame': 9500, 'end_frame': 9564, 'label': [8], 'view': 'center', 'filenames': '0030_048_09523-09587_8.mp4', 'durations': 64}"
2908,0030_049_09591-09655_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_049_09591-09655_8', 'start_frame': 9523, 'end_frame': 9587, 'label': [8], 'view': 'center', 'filenames': '0030_049_09591-09655_8.mp4', 'durations': 64}"
2909,0030_050_09748-09812_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_050_09748-09812_8', 'start_frame': 9591, 'end_frame': 9655, 'label': [8], 'view': 'center', 'filenames': '0030_050_09748-09812_8.mp4', 'durations': 64}"
2910,0030_051_09788-09852_11-8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_051_09788-09852_11-8', 'start_frame': 9748, 'end_frame': 9812, 'label': [11, 8], 'view': 'center', 'filenames': '0030_051_09788-09852_11-8.mp4', 'durations': 64}"
2911,0030_052_10001-10065_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_052_10001-10065_8', 'start_frame': 9788, 'end_frame': 9852, 'label': [8], 'view': 'center', 'filenames': '0030_052_10001-10065_8.mp4', 'durations': 64}"
2912,0030_053_10765-10829_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_053_10765-10829_4', 'start_frame': 10001, 'end_frame': 10065, 'label': [4], 'view': 'center', 'filenames': '0030_053_10765-10829_4.mp4', 'durations': 64}"
2913,0030_054_10829-10893_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_054_10829-10893_11', 'start_frame': 10765, 'end_frame': 10829, 'label': [11], 'view': 'center', 'filenames': '0030_054_10829-10893_11.mp4', 'durations': 64}"
2914,0030_055_11023-11087_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_055_11023-11087_11', 'start_frame': 10829, 'end_frame': 10893, 'label': [11], 'view': 'center', 'filenames': '0030_055_11023-11087_11.mp4', 'durations': 64}"
2915,0030_056_11577-11641_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_056_11577-11641_4', 'start_frame': 11023, 'end_frame': 11087, 'label': [4], 'view': 'center', 'filenames': '0030_056_11577-11641_4.mp4', 'durations': 64}"
2916,0030_057_11641-11705_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_057_11641-11705_4', 'start_frame': 11577, 'end_frame': 11641, 'label': [4], 'view': 'center', 'filenames': '0030_057_11641-11705_4.mp4', 'durations': 64}"
2917,0030_058_11731-11795_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_058_11731-11795_4', 'start_frame': 11641, 'end_frame': 11705, 'label': [4], 'view': 'center', 'filenames': '0030_058_11731-11795_4.mp4', 'durations': 64}"
2918,0030_059_11795-11859_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_059_11795-11859_8', 'start_frame': 11731, 'end_frame': 11795, 'label': [8], 'view': 'center', 'filenames': '0030_059_11795-11859_8.mp4', 'durations': 64}"
2919,0030_060_12033-12097_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_060_12033-12097_8', 'start_frame': 11795, 'end_frame': 11859, 'label': [8], 'view': 'center', 'filenames': '0030_060_12033-12097_8.mp4', 'durations': 64}"
2920,0030_061_12097-12161_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_061_12097-12161_11', 'start_frame': 12033, 'end_frame': 12097, 'label': [11], 'view': 'center', 'filenames': '0030_061_12097-12161_11.mp4', 'durations': 64}"
2921,0030_062_12183-12247_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_062_12183-12247_11', 'start_frame': 12097, 'end_frame': 12161, 'label': [11], 'view': 'center', 'filenames': '0030_062_12183-12247_11.mp4', 'durations': 64}"
