,filenames,blean,fidg,flean,fmov,hmov,hnod,hshk,htfa,readj,shrai,bg
1654,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0542.npy,0,0,0,0,0,0,0,0,0,0,1
1655,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0543.npy,0,0,0,0,0,0,0,0,0,0,1
1656,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0544.npy,0,0,0,0,0,0,0,0,0,0,1
1657,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0545.npy,0,0,0,0,1,1,0,0,0,0,0
1658,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0546.npy,0,0,0,0,1,1,0,0,0,0,0
1659,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0547.npy,0,0,0,0,0,0,0,0,0,0,1
1660,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0548.npy,0,0,0,0,1,1,0,0,0,0,0
1662,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0550.npy,0,0,0,0,1,1,0,0,0,0,0
1665,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0553.npy,0,0,0,0,1,1,0,0,0,0,0
1666,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0554.npy,0,0,0,0,1,1,0,0,0,0,0
1667,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0555.npy,0,0,0,0,1,1,0,0,0,0,0
1668,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0000.npy,0,0,0,0,0,0,0,0,0,0,1
1669,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0001.npy,0,0,0,0,0,0,0,0,0,0,1
1670,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0002.npy,0,0,0,0,0,0,0,0,0,0,1
1671,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0003.npy,0,0,0,0,0,0,0,0,0,0,1
1672,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0004.npy,0,0,0,0,0,0,0,0,0,0,1
1673,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0005.npy,0,0,0,0,0,0,0,0,0,0,1
1674,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0006.npy,0,0,0,0,0,0,0,0,0,0,1
1675,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0007.npy,0,0,0,0,0,0,0,0,0,0,1
1676,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0008.npy,0,0,0,0,0,0,0,0,0,0,1
1677,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0009.npy,0,0,0,0,0,0,0,0,0,0,1
1678,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0010.npy,0,0,0,0,0,0,0,0,0,0,1
1680,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0012.npy,0,0,0,0,0,0,0,0,0,0,1
1682,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0014.npy,0,0,0,0,0,0,0,0,0,0,1
1683,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0015.npy,0,0,0,0,0,0,0,0,0,0,1
1684,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0016.npy,0,0,0,0,0,0,0,0,0,0,1
1688,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0020.npy,0,0,0,0,0,0,0,0,0,0,1
1690,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0022.npy,0,0,0,0,0,0,0,0,0,0,1
1692,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0024.npy,0,0,0,0,0,0,0,0,0,0,1
1694,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0026.npy,0,0,0,0,0,0,0,0,0,0,1
1697,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0029.npy,0,0,0,0,0,0,0,0,0,0,1
1698,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0030.npy,0,0,0,0,0,0,0,0,0,0,1
1699,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0031.npy,0,0,0,0,0,0,0,0,0,0,1
1700,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0032.npy,0,0,0,0,0,0,0,0,0,0,1
1701,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0033.npy,0,0,0,0,0,0,0,0,0,0,1
1702,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0034.npy,0,0,0,0,0,0,0,0,0,0,1
1703,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0035.npy,0,0,0,0,0,0,0,0,0,0,1
1705,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0037.npy,0,0,0,0,0,0,0,0,0,0,1
1706,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0038.npy,0,0,0,0,0,0,0,0,0,0,1
1707,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0039.npy,0,0,0,0,0,0,0,0,0,0,1
1708,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0040.npy,0,0,0,0,0,0,0,0,0,0,1
1709,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0041.npy,0,0,0,0,0,0,0,0,0,0,1
1710,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0042.npy,0,0,0,0,0,0,0,0,0,0,1
1711,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0043.npy,0,0,0,0,0,0,0,0,0,0,1
1712,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0044.npy,0,0,0,0,0,0,0,0,0,0,1
1713,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0045.npy,0,0,0,0,0,0,0,0,0,0,1
1714,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0046.npy,0,0,0,0,0,0,0,0,0,0,1
1716,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0048.npy,0,0,0,0,0,0,0,0,0,0,1
1717,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0049.npy,0,0,0,0,0,0,0,0,0,0,1
1718,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0050.npy,0,0,0,0,0,0,0,0,0,0,1
1719,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0051.npy,0,0,0,0,0,0,0,0,0,0,1
1720,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0052.npy,0,0,0,0,0,0,0,0,0,0,1
1723,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0055.npy,0,0,0,0,0,0,0,0,0,0,1
1724,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0056.npy,0,0,0,0,0,0,0,0,0,0,1
1726,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0058.npy,0,0,0,0,0,0,0,0,0,0,1
1727,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0059.npy,0,0,0,0,0,0,0,0,0,0,1
1728,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0060.npy,0,0,0,0,0,0,0,0,0,0,1
1729,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0061.npy,0,0,0,0,0,0,0,0,0,0,1
1730,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0062.npy,0,0,0,0,0,0,0,0,0,0,1
1731,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0063.npy,0,0,0,0,0,0,0,0,0,0,1
1732,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0064.npy,0,0,0,0,0,0,0,0,0,0,1
1733,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0065.npy,0,0,0,0,0,0,0,0,0,0,1
1734,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0066.npy,0,0,0,0,0,0,0,0,0,0,1
1735,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0067.npy,0,0,0,0,0,0,0,0,0,0,1
1736,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0068.npy,0,0,0,0,0,0,0,0,0,0,1
1737,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0069.npy,0,0,0,0,0,0,0,0,0,0,1
1738,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0070.npy,0,0,0,0,0,0,0,0,0,0,1
1739,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0071.npy,0,0,0,0,0,0,0,0,0,0,1
1740,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0072.npy,0,0,0,0,0,0,0,0,0,0,1
1741,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0073.npy,0,0,0,0,0,0,0,0,0,0,1
1742,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0074.npy,0,0,0,0,0,0,0,0,0,0,1
1744,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0076.npy,0,0,0,0,0,0,0,0,0,0,1
1745,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0077.npy,0,0,0,0,0,0,0,0,0,0,1
1746,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0078.npy,0,0,0,0,0,0,0,0,0,0,1
1747,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0079.npy,0,0,0,0,0,0,0,0,0,0,1
1750,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0082.npy,0,0,0,0,0,0,0,0,0,0,1
1752,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0084.npy,0,0,0,0,0,0,0,0,0,0,1
1753,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0085.npy,0,0,0,0,0,0,0,0,0,0,1
1754,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0086.npy,0,0,0,0,0,0,0,0,0,0,1
1755,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0087.npy,0,0,0,0,0,0,0,0,0,0,1
1756,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0088.npy,0,0,0,0,0,0,0,0,0,0,1
1759,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0091.npy,0,0,0,0,0,0,0,0,0,0,1
1760,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0092.npy,0,0,0,0,0,0,0,0,0,0,1
1761,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0093.npy,0,0,0,0,0,0,0,0,0,0,1
1762,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0094.npy,0,0,0,0,0,0,0,0,0,0,1
1763,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0095.npy,0,0,0,0,0,0,0,0,0,0,1
1764,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0096.npy,0,0,0,0,0,0,0,0,0,0,1
1765,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0097.npy,0,0,0,0,0,0,0,0,0,0,1
1766,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0098.npy,0,0,0,0,0,0,0,0,0,0,1
1767,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0099.npy,0,0,0,0,0,0,0,0,0,0,1
1768,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0100.npy,0,0,0,0,0,0,0,0,0,0,1
1769,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0101.npy,0,0,0,0,0,0,0,0,0,0,1
1770,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0102.npy,0,0,0,0,0,0,0,0,0,0,1
1771,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0103.npy,0,0,0,0,0,0,0,0,0,0,1
1772,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0104.npy,0,0,0,0,0,0,0,0,0,0,1
1773,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0105.npy,0,0,0,0,0,0,0,0,0,0,1
1776,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0108.npy,0,0,0,0,0,0,0,0,0,0,1
1777,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0109.npy,0,0,0,0,0,0,0,0,0,0,1
1778,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0110.npy,0,0,0,0,0,0,0,0,0,0,1
1779,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0111.npy,0,0,0,0,0,0,0,0,0,0,1
1780,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0112.npy,0,0,0,0,0,0,0,0,0,0,1
1782,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0114.npy,0,0,0,0,0,0,0,0,0,0,1
1783,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0115.npy,0,0,0,0,0,0,0,0,0,0,1
1784,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0116.npy,0,0,0,0,0,0,0,0,0,0,1
1785,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0117.npy,0,0,0,0,0,0,0,0,0,0,1
1786,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0118.npy,0,0,0,0,0,0,0,0,0,0,1
1787,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0119.npy,0,0,0,0,0,0,0,0,0,0,1
1788,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0120.npy,0,0,0,0,0,0,0,0,0,0,1
1789,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0121.npy,0,0,0,0,0,0,0,0,0,0,1
1790,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0122.npy,0,0,0,0,0,0,0,0,0,0,1
1791,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0123.npy,0,0,0,0,0,0,0,0,0,0,1
1792,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0124.npy,0,0,0,0,0,0,0,0,0,0,1
1793,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0125.npy,0,0,0,0,0,0,0,0,0,0,1
1797,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0129.npy,0,0,0,0,0,0,0,0,0,0,1
1798,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0130.npy,0,0,0,0,0,0,0,0,0,0,1
1800,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0132.npy,0,0,0,0,0,0,0,0,0,0,1
1802,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0134.npy,0,0,0,0,0,0,0,0,0,0,1
1803,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0135.npy,0,0,0,0,0,0,0,0,0,0,1
1804,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0136.npy,0,0,0,0,0,0,0,0,0,0,1
1805,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0137.npy,0,0,0,0,0,0,0,0,0,0,1
1807,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/right/features/feat_0139.npy,0,0,0,0,0,0,0,0,0,0,1
